               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,            0.014641,             0.01493,                   0,             0.88511,             0.91026,             0.92118,              0.5831,            0.031879,            0.011783,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.014115,            0.014575,                   0,             0.81771,             0.89744,             0.90744,              0.5859,            0.031263,            0.011682,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.014912,            0.014693,                   0,             0.80969,             0.87273,               0.873,             0.58298,            0.030742,            0.012541,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.015201,            0.015454,                   0,             0.84817,             0.85944,             0.90319,             0.59396,            0.031537,            0.012556,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.014751,            0.015383,                   0,             0.87787,             0.84615,             0.90505,             0.62315,            0.029396,            0.012079,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.013885,            0.015012,                   0,             0.90191,             0.82051,             0.88317,             0.59916,             0.03029,            0.012633,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.014766,            0.014928,                   0,             0.87826,             0.83241,             0.87794,             0.60614,            0.030503,            0.012674,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.015069,            0.014344,                   0,              0.8705,             0.79487,             0.87538,             0.58108,            0.030739,            0.012628,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.014453,            0.014834,                   0,             0.83851,             0.86541,             0.88852,             0.58508,            0.031957,            0.013188,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.014949,            0.015523,                   0,             0.87456,             0.85897,             0.88554,             0.60844,            0.029625,            0.013062,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.01452,            0.015553,                   0,             0.90987,             0.90604,             0.91817,             0.60274,            0.030832,            0.012469,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.014966,            0.015142,                   0,             0.95534,             0.84615,             0.91456,             0.59405,            0.031156,            0.012469,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.014669,            0.014347,                   0,             0.82042,             0.85897,             0.88828,             0.56419,            0.033164,            0.013111,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.014085,            0.014316,                   0,             0.92826,             0.82947,             0.90579,             0.59637,            0.031684,            0.013029,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.015166,            0.015575,                   0,             0.88539,             0.89145,             0.89939,             0.60216,            0.030093,            0.012304,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.014182,            0.014749,                   0,             0.88359,             0.87585,             0.91001,             0.59858,            0.029965,            0.012448,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.014703,            0.014975,                   0,             0.83895,             0.85897,             0.89916,             0.60771,            0.029988,            0.012871,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.013853,            0.014817,                   0,             0.87676,             0.87179,             0.90339,             0.60654,            0.030306,            0.012778,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.014164,            0.015017,                   0,             0.87785,             0.82925,             0.88653,             0.58335,            0.030245,            0.013399,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.01384,            0.013899,                   0,             0.89266,             0.84615,             0.90396,             0.60029,            0.031047,            0.012631,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.014008,            0.013121,                   0,             0.95286,             0.78205,             0.88964,             0.59142,            0.031761,            0.012758,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.01459,            0.013134,                   0,             0.90156,             0.85897,             0.90011,              0.5844,            0.031913,            0.013071,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.015137,            0.015076,                   0,             0.87948,             0.84615,             0.86854,             0.58515,            0.031331,            0.013583,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.014009,            0.014648,                   0,             0.91377,             0.84615,             0.89723,             0.60063,            0.031229,            0.012889,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.013451,            0.013719,                   0,              0.8959,             0.85897,             0.89175,             0.59327,            0.031142,            0.012936,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.013906,            0.013906,                   0,             0.91275,             0.80471,             0.88079,             0.59755,            0.028985,            0.013649,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.013054,            0.014366,                   0,             0.89802,             0.82051,             0.87088,             0.58804,            0.030456,            0.013206,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.014472,            0.016106,                   0,             0.88946,             0.83333,              0.8779,             0.59503,            0.031261,            0.013146,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.014294,            0.014686,                   0,             0.86896,             0.85018,             0.88509,             0.60757,            0.030716,            0.012709,                   0,            0.004456,            0.004456,            0.004456
                 170,             0.01459,            0.015593,                   0,             0.91038,             0.83333,             0.88317,             0.60024,            0.031095,            0.012418,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.013482,            0.014263,                   0,             0.80761,             0.86108,             0.87868,             0.57646,            0.032297,            0.013062,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.014205,            0.015441,                   0,             0.89036,             0.83287,             0.89841,              0.6161,            0.029766,            0.012245,                   0,            0.004357,            0.004357,            0.004357
