               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.021472,            0.025023,                   0,             0.90747,             0.92969,             0.97515,             0.67741,            0.021366,           0.0088966,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.022606,            0.025647,                   0,             0.84247,             0.82031,             0.87331,             0.52106,            0.026639,            0.012091,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.022363,            0.024683,                   0,             0.88555,             0.88281,             0.90751,             0.50394,            0.027443,            0.010882,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.02195,            0.025035,                   0,             0.94808,              0.9375,              0.9806,             0.60136,            0.023899,           0.0090056,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.021499,            0.023556,                   0,             0.91848,             0.88026,             0.95538,             0.65271,            0.022114,           0.0096271,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.022586,             0.02442,                   0,             0.87534,             0.89062,             0.91879,             0.53284,             0.02669,            0.010344,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.021512,            0.024457,                   0,              0.9388,             0.92188,             0.96728,              0.6218,            0.024231,           0.0091058,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.022082,            0.024672,                   0,             0.95111,             0.91199,             0.96833,             0.65592,            0.022108,           0.0090851,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.021618,            0.023664,                   0,             0.93412,             0.88616,             0.96135,             0.62829,             0.02578,           0.0091344,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.02172,            0.025361,                   0,             0.91199,              0.9375,             0.97303,             0.63143,            0.024113,           0.0086531,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.021948,            0.024276,                   0,             0.96273,             0.91406,             0.97586,             0.59708,            0.025041,           0.0094257,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.021718,            0.023593,                   0,             0.94291,             0.90323,             0.94954,             0.55853,            0.026351,            0.010883,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.021968,            0.024762,                   0,             0.93999,             0.90625,             0.96162,             0.55038,            0.026556,            0.010174,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.021456,            0.024398,                   0,             0.94398,             0.86719,              0.9534,             0.57549,            0.024159,            0.010287,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.021438,            0.024885,                   0,              0.9463,             0.82812,             0.93817,             0.56945,            0.026996,             0.01017,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.021666,            0.025103,                   0,             0.94625,             0.86719,             0.95968,             0.63815,            0.022778,           0.0092711,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.021573,            0.023918,                   0,              0.9446,               0.875,               0.968,               0.624,            0.022692,           0.0091576,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.022158,            0.023704,                   0,             0.92194,              0.9375,             0.97289,             0.64263,            0.022159,            0.009027,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.021096,            0.024014,                   0,             0.93824,             0.94946,             0.97586,             0.65271,            0.021287,             0.00941,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.021575,            0.023635,                   0,             0.87328,             0.91529,             0.94571,             0.58879,            0.023878,           0.0097431,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.021323,            0.024371,                   0,             0.79486,               0.666,             0.78632,             0.41638,             0.03133,            0.013013,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.021436,             0.02296,                   0,             0.91153,              0.8854,             0.94003,             0.54592,            0.026102,            0.010481,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.021178,            0.021839,                   0,             0.88415,             0.85156,             0.89431,              0.4843,            0.029041,            0.010498,                   0,            0.003631,            0.003631,            0.003631
                 195,             0.02099,            0.023631,                   0,             0.92388,             0.89062,              0.9421,             0.56235,            0.026495,           0.0099315,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.021379,            0.023487,                   0,             0.93927,             0.90625,             0.97259,             0.61498,            0.024913,           0.0091284,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.021251,            0.024773,                   0,             0.94909,             0.89844,             0.94973,              0.6121,            0.022557,           0.0091272,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.020895,            0.023728,                   0,             0.95546,             0.94531,             0.97599,             0.61061,            0.022072,           0.0092789,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.021074,            0.023195,                   0,             0.92821,             0.92969,             0.96879,             0.63273,            0.021699,           0.0087893,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.022012,             0.02392,                   0,             0.97055,             0.91406,             0.97327,             0.64424,            0.021711,           0.0089356,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.020656,             0.02385,                   0,             0.99152,             0.91351,             0.98162,             0.65284,            0.022132,             0.00902,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.020739,            0.022934,                   0,              0.9126,             0.85156,             0.93729,             0.57222,            0.025435,            0.010054,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.021318,            0.022006,                   0,             0.96756,             0.89844,             0.97101,             0.63727,            0.022696,           0.0088588,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.021617,            0.024166,                   0,             0.97585,             0.89062,             0.97466,             0.61083,            0.024573,           0.0093527,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.021317,            0.023901,                   0,             0.97518,             0.92091,               0.978,             0.62852,            0.023318,           0.0085417,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.020614,            0.022133,                   0,             0.96978,             0.94531,             0.97927,             0.64561,            0.023145,           0.0084671,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.021158,            0.021922,                   0,             0.96722,             0.92214,             0.97308,             0.65792,            0.021562,           0.0084513,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.020916,            0.023498,                   0,             0.95387,             0.91406,             0.94952,             0.61709,            0.022912,             0.00938,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.020924,            0.022242,                   0,              0.9358,               0.911,              0.9717,             0.63526,            0.021622,           0.0087947,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.020696,            0.023442,                   0,             0.96559,             0.89844,             0.96699,             0.60552,            0.023619,           0.0094494,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.020856,            0.024538,                   0,             0.92091,             0.90966,              0.9573,             0.55576,            0.025858,           0.0095397,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.021143,            0.023451,                   0,             0.94244,             0.92969,             0.96106,              0.6149,            0.023877,           0.0092099,                   0,            0.003037,            0.003037,            0.003037
                 213,             0.02034,            0.023246,                   0,             0.92401,             0.95003,             0.96664,             0.63671,            0.022406,           0.0089094,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.020948,            0.023677,                   0,             0.95999,              0.9372,             0.97232,              0.6423,            0.021375,           0.0088632,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.020713,            0.023513,                   0,             0.93455,             0.92188,             0.97413,             0.67946,            0.020777,            0.008764,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.020039,             0.02207,                   0,             0.92883,             0.91764,             0.96894,             0.62989,            0.022685,           0.0088482,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.020472,             0.02318,                   0,             0.96317,             0.89844,             0.96787,             0.61637,            0.024571,           0.0089004,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.020508,            0.024065,                   0,             0.92476,             0.92188,             0.96622,             0.64064,            0.021752,           0.0082689,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.020075,            0.022212,                   0,             0.96221,             0.89062,             0.96939,             0.65015,            0.022095,           0.0085245,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.02011,            0.022231,                   0,             0.95857,             0.90625,              0.9728,              0.6581,            0.021021,            0.008551,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.021007,            0.022917,                   0,             0.94102,             0.91406,             0.96258,             0.62288,            0.023414,           0.0089892,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.020236,            0.023424,                   0,             0.97448,             0.89497,             0.97497,              0.6635,            0.021598,           0.0086449,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.019562,             0.02252,                   0,             0.99747,             0.89062,             0.97647,             0.65506,             0.02158,           0.0087625,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.020331,             0.02412,                   0,             0.96757,              0.9323,             0.96726,             0.66822,            0.021366,           0.0088183,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.019851,            0.021558,                   0,             0.93658,             0.92296,             0.96981,             0.67247,            0.020376,           0.0087595,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.020328,            0.021927,                   0,             0.91712,             0.88281,               0.928,             0.57209,            0.025011,           0.0098015,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.020666,            0.022266,                   0,              0.9446,              0.9375,             0.97379,             0.66073,            0.021984,           0.0084814,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.020215,            0.024013,                   0,             0.96556,             0.92188,             0.96812,             0.62386,            0.024283,           0.0088646,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.020453,            0.023725,                   0,             0.92717,              0.8951,             0.92853,             0.56476,            0.025232,           0.0095381,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.019841,            0.022438,                   0,             0.92942,             0.92586,             0.96344,             0.64775,            0.021896,           0.0088615,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.020653,            0.023075,                   0,             0.92817,              0.9375,             0.96582,             0.67986,            0.021359,           0.0086285,                   0,             0.00241,             0.00241,             0.00241
                 232,             0.01929,             0.02225,                   0,             0.95932,             0.92123,             0.96911,             0.64178,             0.02248,           0.0086511,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.020458,            0.022065,                   0,             0.94943,              0.9375,             0.97212,             0.65555,            0.021506,           0.0086197,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.019642,            0.022602,                   0,             0.94047,             0.90625,             0.95514,             0.63053,             0.02268,           0.0088021,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.019772,            0.022371,                   0,             0.99172,             0.93543,             0.98717,             0.68485,            0.020739,           0.0085104,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.020415,            0.023414,                   0,             0.95218,             0.93346,             0.97473,             0.68049,            0.020084,           0.0086138,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.019892,            0.020501,                   0,             0.94497,             0.93911,             0.97655,             0.62941,            0.021691,           0.0087768,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.019778,            0.021406,                   0,             0.95305,              0.9515,             0.98336,             0.63081,            0.022431,           0.0086523,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.019926,            0.023199,                   0,             0.95453,             0.95312,             0.98265,             0.63348,            0.023403,           0.0087681,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.019795,            0.023769,                   0,             0.94939,             0.94531,             0.97993,              0.6784,            0.020662,           0.0086261,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.019928,            0.021837,                   0,             0.96086,             0.95903,             0.98542,              0.6839,            0.021185,           0.0083456,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.019741,            0.021263,                   0,             0.97557,             0.93599,             0.98469,             0.68178,            0.021227,            0.008656,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.019636,            0.021214,                   0,             0.93698,             0.92925,             0.98153,             0.66307,            0.021341,           0.0088385,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.019841,            0.023656,                   0,             0.96798,             0.94458,             0.98474,             0.69986,            0.019695,            0.008736,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.019369,            0.022234,                   0,              0.9151,             0.82812,             0.91364,             0.53203,            0.026211,            0.010669,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.019154,            0.022229,                   0,             0.98856,             0.92188,             0.98053,                0.65,            0.022384,           0.0087276,                   0,            0.001915,            0.001915,            0.001915
                 247,             0.01941,            0.021114,                   0,             0.92552,             0.94531,             0.96855,              0.6537,            0.022372,           0.0087256,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.019834,            0.023452,                   0,             0.88407,             0.89369,             0.94834,             0.55287,            0.026257,           0.0097523,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.019268,            0.022515,                   0,             0.91886,             0.89844,              0.9491,             0.61145,            0.024036,           0.0093255,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.019147,            0.021112,                   0,             0.94451,             0.93087,             0.97458,             0.66709,            0.021326,           0.0088137,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.018925,            0.021277,                   0,             0.94497,             0.92188,              0.9745,             0.64983,            0.021651,           0.0090257,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.019197,            0.021274,                   0,             0.94579,             0.92188,             0.97478,             0.65097,            0.022161,           0.0088559,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.019003,            0.021852,                   0,             0.87737,             0.89432,             0.94015,             0.53021,             0.02619,             0.01014,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.019173,            0.019606,                   0,              0.9507,             0.89844,             0.96152,             0.63894,            0.022841,           0.0092485,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.019498,            0.020884,                   0,             0.95035,             0.89731,             0.95852,             0.63702,            0.023322,           0.0090972,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.020653,            0.021365,                   0,             0.95358,             0.92969,             0.97472,             0.64103,            0.022848,           0.0090329,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.019245,            0.022207,                   0,             0.92527,             0.92969,             0.97595,               0.674,            0.021126,           0.0086178,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.019218,            0.021737,                   0,             0.94716,             0.92969,             0.97514,             0.65535,            0.023095,           0.0085006,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.019555,            0.022176,                   0,             0.96692,             0.92969,             0.97579,             0.66601,            0.021403,            0.008652,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.019751,            0.022467,                   0,             0.96303,              0.9375,             0.98201,             0.69444,             0.02033,           0.0086178,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.019247,            0.022185,                   0,              0.9549,              0.9375,             0.98341,             0.69072,            0.020122,           0.0084619,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.019209,            0.021728,                   0,             0.94365,             0.92188,             0.97114,             0.68432,            0.020323,           0.0084016,                   0,            0.001387,            0.001387,            0.001387
                 263,              0.0192,            0.021932,                   0,             0.95935,             0.92189,             0.97158,             0.63858,            0.022172,           0.0086144,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.018803,            0.021714,                   0,             0.96033,             0.92188,             0.97436,             0.68449,            0.020748,           0.0084618,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.019304,            0.020878,                   0,             0.94552,             0.92188,             0.97029,             0.60693,            0.023242,           0.0087463,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.018872,            0.022264,                   0,             0.97521,             0.92186,             0.97984,             0.67818,            0.021185,           0.0085972,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.019297,            0.021654,                   0,             0.96794,             0.94347,             0.97025,             0.65576,            0.021785,           0.0085516,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.019373,            0.022738,                   0,             0.97573,             0.94247,             0.98392,             0.67195,            0.021444,           0.0083247,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.018861,            0.022203,                   0,              0.9757,              0.9375,             0.98366,             0.66642,            0.022019,           0.0084968,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.018785,            0.020607,                   0,             0.96389,             0.90625,             0.96971,             0.61851,            0.024326,           0.0090238,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.018351,            0.021721,                   0,             0.95995,             0.94531,             0.97976,             0.67364,            0.021057,           0.0085435,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.018993,            0.021102,                   0,             0.96037,             0.94653,             0.98161,             0.64819,            0.023242,           0.0085929,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.019063,            0.021545,                   0,              0.9758,             0.94493,             0.98212,             0.68214,            0.021798,           0.0085642,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.018808,            0.020919,                   0,             0.98106,              0.9375,             0.98497,             0.68341,            0.022261,            0.008707,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.018835,            0.020788,                   0,             0.97908,             0.95312,             0.98573,             0.67019,            0.022257,           0.0086278,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.019008,            0.020739,                   0,             0.97574,             0.94251,             0.98558,             0.65253,            0.022396,           0.0086311,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.018952,            0.021518,                   0,             0.98174,             0.95312,             0.98456,             0.68502,            0.021422,           0.0084558,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.019111,            0.021054,                   0,                0.98,             0.94531,             0.98303,             0.68927,            0.021099,           0.0083352,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.018481,            0.021844,                   0,             0.98375,             0.94576,             0.98569,              0.6906,            0.021523,           0.0084334,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.019048,            0.022295,                   0,              0.9762,              0.9375,             0.98569,              0.6863,            0.021113,           0.0085119,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.018896,            0.020655,                   0,             0.97429,             0.96094,             0.98205,             0.65485,            0.023052,           0.0087199,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.018889,             0.02125,                   0,             0.97572,             0.94189,             0.98289,              0.6698,            0.022582,           0.0086964,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.018688,            0.021067,                   0,             0.98373,             0.94469,             0.98612,             0.67222,            0.022049,            0.008684,                   0,            0.000694,            0.000694,            0.000694
                 284,              0.0188,            0.021781,                   0,             0.98367,             0.94114,             0.98686,             0.69515,            0.020644,           0.0085483,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.018232,            0.020548,                   0,             0.96967,             0.94531,             0.98565,             0.67955,            0.021458,           0.0083949,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.018775,            0.020784,                   0,              0.9836,             0.93714,             0.98284,             0.66485,            0.022694,           0.0084756,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.019155,            0.021358,                   0,             0.98357,             0.93542,             0.98114,             0.68432,            0.021898,            0.008522,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.019144,            0.021998,                   0,             0.98359,             0.93644,             0.98053,             0.68119,            0.021475,           0.0086484,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.018842,            0.022179,                   0,             0.96758,             0.93262,             0.97923,             0.67358,            0.021401,           0.0086472,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.018494,            0.020927,                   0,              0.9614,             0.92969,             0.98047,             0.67846,            0.021356,           0.0085516,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.018513,            0.020612,                   0,             0.98373,             0.94459,             0.98357,             0.66491,            0.022553,           0.0086033,                   0,             0.00043,             0.00043,             0.00043
                 292,             0.01837,             0.02114,                   0,             0.97485,              0.9375,             0.98195,             0.67484,            0.022185,           0.0084796,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.018457,            0.021198,                   0,             0.98357,             0.93547,             0.98234,             0.69119,             0.02113,            0.008407,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.018716,            0.021387,                   0,             0.96761,             0.94531,             0.98416,             0.68895,            0.021174,           0.0084343,                   0,            0.000331,            0.000331,            0.000331
                 295,             0.01899,            0.021541,                   0,              0.9837,             0.94286,             0.98353,             0.69474,            0.021064,           0.0084248,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.017484,             0.01931,                   0,             0.98503,             0.91406,             0.98214,             0.68589,            0.021148,           0.0084316,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.018412,            0.020469,                   0,             0.98341,             0.92607,             0.97985,             0.68728,            0.020826,           0.0083961,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.018594,            0.020591,                   0,             0.97659,             0.94531,             0.98132,             0.68802,            0.020859,           0.0083731,                   0,            0.000199,            0.000199,            0.000199
                 299,             0.01831,            0.021341,                   0,              0.9795,             0.94531,             0.98283,             0.68475,            0.021002,           0.0084142,                   0,            0.000166,            0.000166,            0.000166
